fecha,hora,demanda_kw
2024-08-11,22,103.96
2024-08-11,23,82.77
2024-08-12,0,89.72
2024-08-12,1,82.52
2024-08-12,2,76.71
2024-08-12,3,73.59
2024-08-12,4,75.27
2024-08-12,5,76.04
2024-08-12,6,90.51
2024-08-12,7,104.99
2024-08-12,8,124.02
2024-08-12,9,152.64
2024-08-12,10,167.49
2024-08-12,11,181.82
2024-08-12,12,188.41
2024-08-12,13,180.85
2024-08-12,14,166.33
2024-08-12,15,161.13
2024-08-12,16,173.56
2024-08-12,17,177.0
2024-08-12,18,183.87
2024-08-12,19,179.48
2024-08-12,20,157.58
2024-08-12,21,144.26
2024-08-12,22,115.1
2024-08-12,23,95.38
2024-08-13,0,90.8
2024-08-13,1,83.36
2024-08-13,2,74.91
2024-08-13,3,73.43
2024-08-13,4,71.87
2024-08-13,5,77.29
2024-08-13,6,88.19
2024-08-13,7,104.41
2024-08-13,8,122.66
2024-08-13,9,148.91
2024-08-13,10,167.14
2024-08-13,11,175.93
2024-08-13,12,189.87
2024-08-13,13,178.1
2024-08-13,14,164.7
2024-08-13,15,165.39
2024-08-13,16,165.32
2024-08-13,17,179.26
2024-08-13,18,192.79
2024-08-13,19,179.6
2024-08-13,20,161.01
2024-08-13,21,139.55
2024-08-13,22,113.61
2024-08-13,23,95.05
2024-08-14,0,90.85
2024-08-14,1,80.03
2024-08-14,2,76.53
2024-08-14,3,76.47
2024-08-14,4,70.0
2024-08-14,5,75.81
2024-08-14,6,91.96
2024-08-14,7,103.64
2024-08-14,8,118.39
2024-08-14,9,153.08
2024-08-14,10,167.65
2024-08-14,11,180.41
2024-08-14,12,188.3
2024-08-14,13,180.62
2024-08-14,14,169.55
2024-08-14,15,157.09
2024-08-14,16,165.28
2024-08-14,17,176.68
2024-08-14,18,190.43
2024-08-14,19,186.32
2024-08-14,20,163.45
2024-08-14,21,138.24
2024-08-14,22,113.88
2024-08-14,23,94.3
2024-08-15,0,89.97
2024-08-15,1,80.05
2024-08-15,2,77.71
2024-08-15,3,73.8
2024-08-15,4,71.49
2024-08-15,5,71.2
2024-08-15,6,87.16
2024-08-15,7,101.2
2024-08-15,8,123.27
2024-08-15,9,156.72
2024-08-15,10,169.87
2024-08-15,11,181.38
2024-08-15,12,183.83
2024-08-15,13,179.49
2024-08-15,14,173.74
2024-08-15,15,159.89
2024-08-15,16,165.01
2024-08-15,17,177.99
2024-08-15,18,189.45
2024-08-15,19,179.13
2024-08-15,20,155.76
2024-08-15,21,149.18
2024-08-15,22,111.46
2024-08-15,23,94.18
2024-08-16,0,92.04
2024-08-16,1,84.48
2024-08-16,2,74.73
2024-08-16,3,77.1
2024-08-16,4,70.23
2024-08-16,5,76.81
2024-08-16,6,91.88
2024-08-16,7,107.08
2024-08-16,8,124.28
2024-08-16,9,153.43
2024-08-16,10,168.43
2024-08-16,11,187.95
2024-08-16,12,192.7
2024-08-16,13,178.24
2024-08-16,14,169.71
2024-08-16,15,164.7
2024-08-16,16,174.31
2024-08-16,17,177.41
2024-08-16,18,182.41
2024-08-16,19,182.27
2024-08-16,20,161.43
2024-08-16,21,143.93
2024-08-16,22,113.53
2024-08-16,23,91.54
2024-08-17,0,81.57
2024-08-17,1,73.59
2024-08-17,2,70.0
2024-08-17,3,70.0
2024-08-17,4,70.0
2024-08-17,5,70.0
2024-08-17,6,80.5
2024-08-17,7,92.03
2024-08-17,8,110.45
2024-08-17,9,138.41
2024-08-17,10,150.42
2024-08-17,11,163.85
2024-08-17,12,172.69
2024-08-17,13,166.35
2024-08-17,14,153.4
2024-08-17,15,141.16
2024-08-17,16,152.57
2024-08-17,17,159.59
2024-08-17,18,166.86
2024-08-17,19,163.85
2024-08-17,20,144.97
2024-08-17,21,124.42
2024-08-17,22,102.24
2024-08-17,23,86.03
2024-08-18,0,81.88
2024-08-18,1,72.95
2024-08-18,2,70.0
2024-08-18,3,70.0
2024-08-18,4,70.0
2024-08-18,5,70.53
2024-08-18,6,83.39
2024-08-18,7,92.21
2024-08-18,8,112.21
2024-08-18,9,136.05
2024-08-18,10,152.75
2024-08-18,11,169.03
2024-08-18,12,169.99
2024-08-18,13,160.7
2024-08-18,14,152.93
2024-08-18,15,145.3
2024-08-18,16,149.0
2024-08-18,17,156.76
2024-08-18,18,172.54
2024-08-18,19,163.68
2024-08-18,20,146.13
2024-08-18,21,130.8
2024-08-18,22,101.44
2024-08-18,23,87.29
2024-08-19,0,92.14
2024-08-19,1,77.98
2024-08-19,2,77.56
2024-08-19,3,75.48
2024-08-19,4,73.87
2024-08-19,5,75.14
2024-08-19,6,92.67
2024-08-19,7,104.59
2024-08-19,8,128.82
2024-08-19,9,155.57
2024-08-19,10,170.93
2024-08-19,11,181.54
2024-08-19,12,189.66
2024-08-19,13,172.64
2024-08-19,14,166.22
2024-08-19,15,163.47
2024-08-19,16,167.85
2024-08-19,17,173.18
2024-08-19,18,190.93
2024-08-19,19,183.27
2024-08-19,20,158.68
2024-08-19,21,141.69
2024-08-19,22,116.55
2024-08-19,23,94.71
2024-08-20,0,88.72
2024-08-20,1,82.11
2024-08-20,2,72.38
2024-08-20,3,73.65
2024-08-20,4,70.0
2024-08-20,5,76.49
2024-08-20,6,92.21
2024-08-20,7,104.98
2024-08-20,8,127.56
2024-08-20,9,147.84
2024-08-20,10,172.3
2024-08-20,11,177.59
2024-08-20,12,190.48
2024-08-20,13,183.24
2024-08-20,14,172.72
2024-08-20,15,157.59
2024-08-20,16,163.36
2024-08-20,17,175.18
2024-08-20,18,184.72
2024-08-20,19,184.65
2024-08-20,20,159.4
2024-08-20,21,135.67
2024-08-20,22,113.06
2024-08-20,23,94.73
2024-08-21,0,90.79
2024-08-21,1,82.7
2024-08-21,2,77.18
2024-08-21,3,75.05
2024-08-21,4,72.46
2024-08-21,5,77.66
2024-08-21,6,91.03
2024-08-21,7,101.18
2024-08-21,8,119.85
2024-08-21,9,150.74
2024-08-21,10,169.23
2024-08-21,11,177.36
2024-08-21,12,188.59
2024-08-21,13,179.57
2024-08-21,14,176.87
2024-08-21,15,159.05
2024-08-21,16,170.61
2024-08-21,17,170.05
2024-08-21,18,184.75
2024-08-21,19,179.22
2024-08-21,20,164.79
2024-08-21,21,142.75
2024-08-21,22,113.38
2024-08-21,23,90.96
2024-08-22,0,89.9
2024-08-22,1,80.73
2024-08-22,2,74.83
2024-08-22,3,74.5
2024-08-22,4,72.86
2024-08-22,5,78.78
2024-08-22,6,89.57
2024-08-22,7,101.78
2024-08-22,8,125.23
2024-08-22,9,151.81
2024-08-22,10,174.31
2024-08-22,11,178.06
2024-08-22,12,192.19
2024-08-22,13,180.22
2024-08-22,14,171.88
2024-08-22,15,167.28
2024-08-22,16,167.99
2024-08-22,17,172.57
2024-08-22,18,190.67
2024-08-22,19,176.18
2024-08-22,20,163.91
2024-08-22,21,138.39
2024-08-22,22,111.14
2024-08-22,23,96.62
2024-08-23,0,90.12
2024-08-23,1,79.75
2024-08-23,2,77.53
2024-08-23,3,73.9
2024-08-23,4,71.59
2024-08-23,5,74.94
2024-08-23,6,91.83
2024-08-23,7,105.45
2024-08-23,8,118.63
2024-08-23,9,160.75
2024-08-23,10,179.36
2024-08-23,11,190.8
2024-08-23,12,186.2
2024-08-23,13,181.68
2024-08-23,14,169.1
2024-08-23,15,158.58
2024-08-23,16,165.01
2024-08-23,17,177.25
2024-08-23,18,186.56
2024-08-23,19,182.76
2024-08-23,20,163.05
2024-08-23,21,142.6
2024-08-23,22,114.43
2024-08-23,23,96.07
2024-08-24,0,78.48
2024-08-24,1,73.66
2024-08-24,2,70.0
2024-08-24,3,70.0
2024-08-24,4,70.0
2024-08-24,5,70.0
2024-08-24,6,83.7
2024-08-24,7,96.02
2024-08-24,8,111.36
2024-08-24,9,131.9
2024-08-24,10,150.34
2024-08-24,11,159.95
2024-08-24,12,169.22
2024-08-24,13,165.07
2024-08-24,14,149.29
2024-08-24,15,148.16
2024-08-24,16,150.75
2024-08-24,17,157.01
2024-08-24,18,165.63
2024-08-24,19,163.3
2024-08-24,20,149.52
2024-08-24,21,126.99
2024-08-24,22,98.85
2024-08-24,23,88.67
2024-08-25,0,82.41
2024-08-25,1,74.34
2024-08-25,2,70.25
2024-08-25,3,70.0
2024-08-25,4,70.0
2024-08-25,5,70.0
2024-08-25,6,79.78
2024-08-25,7,92.75
2024-08-25,8,113.02
2024-08-25,9,134.69
2024-08-25,10,156.32
2024-08-25,11,164.71
2024-08-25,12,176.1
2024-08-25,13,165.03
2024-08-25,14,151.86
2024-08-25,15,143.43
2024-08-25,16,151.32
2024-08-25,17,157.58
2024-08-25,18,167.9
2024-08-25,19,161.59
2024-08-25,20,146.47
2024-08-25,21,125.42
2024-08-25,22,102.18
2024-08-25,23,87.35
2024-08-26,0,94.03
2024-08-26,1,80.46
2024-08-26,2,76.36
2024-08-26,3,72.75
2024-08-26,4,70.0
2024-08-26,5,74.46
2024-08-26,6,89.55
2024-08-26,7,104.48
2024-08-26,8,123.44
2024-08-26,9,144.75
2024-08-26,10,172.05
2024-08-26,11,187.87
2024-08-26,12,190.98
2024-08-26,13,177.31
2024-08-26,14,168.72
2024-08-26,15,156.22
2024-08-26,16,163.27
2024-08-26,17,171.75
2024-08-26,18,185.13
2024-08-26,19,180.47
2024-08-26,20,157.67
2024-08-26,21,142.44
2024-08-26,22,114.91
2024-08-26,23,95.86
2024-08-27,0,92.6
2024-08-27,1,80.96
2024-08-27,2,75.85
2024-08-27,3,73.94
2024-08-27,4,70.0
2024-08-27,5,73.37
2024-08-27,6,91.16
2024-08-27,7,105.48
2024-08-27,8,128.35
2024-08-27,9,149.97
2024-08-27,10,172.72
2024-08-27,11,180.26
2024-08-27,12,187.92
2024-08-27,13,180.38
2024-08-27,14,166.84
2024-08-27,15,159.15
2024-08-27,16,165.32
2024-08-27,17,168.55
2024-08-27,18,187.03
2024-08-27,19,176.79
2024-08-27,20,157.22
2024-08-27,21,146.89
2024-08-27,22,114.99
2024-08-27,23,91.89
2024-08-28,0,91.49
2024-08-28,1,80.78
2024-08-28,2,73.27
2024-08-28,3,77.35
2024-08-28,4,71.24
2024-08-28,5,78.79
2024-08-28,6,92.6
2024-08-28,7,106.91
2024-08-28,8,122.03
2024-08-28,9,153.47
2024-08-28,10,173.57
2024-08-28,11,181.97
2024-08-28,12,185.6
2024-08-28,13,176.95
2024-08-28,14,169.93
2024-08-28,15,162.16
2024-08-28,16,172.23
2024-08-28,17,169.01
2024-08-28,18,191.93
2024-08-28,19,183.6
2024-08-28,20,159.25
2024-08-28,21,141.71
2024-08-28,22,115.04
2024-08-28,23,95.52
2024-08-29,0,90.84
2024-08-29,1,79.22
2024-08-29,2,79.41
2024-08-29,3,74.7
2024-08-29,4,70.73
2024-08-29,5,77.4
2024-08-29,6,89.45
2024-08-29,7,101.36
2024-08-29,8,123.99
2024-08-29,9,155.73
2024-08-29,10,171.43
2024-08-29,11,179.74
2024-08-29,12,188.1
2024-08-29,13,179.48
2024-08-29,14,181.36
2024-08-29,15,161.05
2024-08-29,16,170.41
2024-08-29,17,174.13
2024-08-29,18,187.41
2024-08-29,19,184.44
2024-08-29,20,159.55
2024-08-29,21,144.21
2024-08-29,22,112.42
2024-08-29,23,96.8
2024-08-30,0,93.15
2024-08-30,1,80.51
2024-08-30,2,76.35
2024-08-30,3,72.82
2024-08-30,4,72.23
2024-08-30,5,77.05
2024-08-30,6,91.94
2024-08-30,7,101.4
2024-08-30,8,125.36
2024-08-30,9,159.73
2024-08-30,10,171.59
2024-08-30,11,190.09
2024-08-30,12,191.96
2024-08-30,13,180.0
2024-08-30,14,168.92
2024-08-30,15,161.88
2024-08-30,16,163.79
2024-08-30,17,169.48
2024-08-30,18,187.81
2024-08-30,19,178.09
2024-08-30,20,165.2
2024-08-30,21,142.65
2024-08-30,22,112.33
2024-08-30,23,93.55
2024-08-31,0,83.88
2024-08-31,1,71.44
2024-08-31,2,70.73
2024-08-31,3,70.0
2024-08-31,4,70.0
2024-08-31,5,70.0
2024-08-31,6,81.39
2024-08-31,7,94.52
2024-08-31,8,108.36
2024-08-31,9,135.04
2024-08-31,10,153.57
2024-08-31,11,164.11
2024-08-31,12,173.4
2024-08-31,13,166.65
2024-08-31,14,154.42
2024-08-31,15,148.16
2024-08-31,16,148.8
2024-08-31,17,159.36
2024-08-31,18,170.86
2024-08-31,19,160.33
2024-08-31,20,145.19
2024-08-31,21,128.92
2024-08-31,22,107.05
2024-08-31,23,85.46
2024-09-01,0,82.01
2024-09-01,1,76.66
2024-09-01,2,72.21
2024-09-01,3,70.0
2024-09-01,4,70.0
2024-09-01,5,70.0
2024-09-01,6,83.13
2024-09-01,7,95.8
2024-09-01,8,114.27
2024-09-01,9,143.63
2024-09-01,10,158.61
2024-09-01,11,167.0
2024-09-01,12,176.18
2024-09-01,13,175.28
2024-09-01,14,162.7
2024-09-01,15,153.87
2024-09-01,16,159.26
2024-09-01,17,163.41
2024-09-01,18,171.82
2024-09-01,19,166.84
2024-09-01,20,154.78
2024-09-01,21,130.91
2024-09-01,22,101.29
2024-09-01,23,86.76
2024-09-02,0,94.02
2024-09-02,1,81.11
2024-09-02,2,76.76
2024-09-02,3,76.89
2024-09-02,4,72.2
2024-09-02,5,75.8
2024-09-02,6,92.57
2024-09-02,7,107.28
2024-09-02,8,129.62
2024-09-02,9,156.24
2024-09-02,10,181.3
2024-09-02,11,191.08
2024-09-02,12,191.52
2024-09-02,13,189.46
2024-09-02,14,178.52
2024-09-02,15,162.98
2024-09-02,16,176.77
2024-09-02,17,180.12
2024-09-02,18,191.23
2024-09-02,19,193.4
2024-09-02,20,166.21
2024-09-02,21,149.76
2024-09-02,22,115.87
2024-09-02,23,95.42
2024-09-03,0,89.96
2024-09-03,1,84.04
2024-09-03,2,78.53
2024-09-03,3,76.52
2024-09-03,4,74.65
2024-09-03,5,76.03
2024-09-03,6,91.43
2024-09-03,7,109.73
2024-09-03,8,128.28
2024-09-03,9,150.27
2024-09-03,10,179.19
2024-09-03,11,192.03
2024-09-03,12,200.29
2024-09-03,13,183.58
2024-09-03,14,176.45
2024-09-03,15,168.77
2024-09-03,16,166.27
2024-09-03,17,178.66
2024-09-03,18,192.85
2024-09-03,19,189.88
2024-09-03,20,168.4
2024-09-03,21,145.92
2024-09-03,22,116.08
2024-09-03,23,99.31
2024-09-04,0,94.72
2024-09-04,1,82.32
2024-09-04,2,78.4
2024-09-04,3,75.28
2024-09-04,4,73.38
2024-09-04,5,77.83
2024-09-04,6,93.23
2024-09-04,7,105.13
2024-09-04,8,129.53
2024-09-04,9,157.45
2024-09-04,10,178.23
2024-09-04,11,186.29
2024-09-04,12,198.74
2024-09-04,13,186.34
2024-09-04,14,174.2
2024-09-04,15,165.44
2024-09-04,16,176.04
2024-09-04,17,183.2
2024-09-04,18,192.91
2024-09-04,19,189.7
2024-09-04,20,166.43
2024-09-04,21,147.89
2024-09-04,22,113.91
2024-09-04,23,101.08
2024-09-05,0,96.33
2024-09-05,1,84.34
2024-09-05,2,79.3
2024-09-05,3,77.89
2024-09-05,4,73.44
2024-09-05,5,77.96
2024-09-05,6,89.54
2024-09-05,7,107.28
2024-09-05,8,130.72
2024-09-05,9,156.81
2024-09-05,10,178.05
2024-09-05,11,184.74
2024-09-05,12,190.05
2024-09-05,13,185.41
2024-09-05,14,174.74
2024-09-05,15,169.84
2024-09-05,16,164.85
2024-09-05,17,183.28
2024-09-05,18,191.37
2024-09-05,19,191.54
2024-09-05,20,165.76
2024-09-05,21,142.93
2024-09-05,22,117.09
2024-09-05,23,103.19
2024-09-06,0,94.27
2024-09-06,1,81.65
2024-09-06,2,80.71
2024-09-06,3,75.88
2024-09-06,4,72.11
2024-09-06,5,76.62
2024-09-06,6,93.63
2024-09-06,7,102.83
2024-09-06,8,123.51
2024-09-06,9,155.98
2024-09-06,10,173.37
2024-09-06,11,185.41
2024-09-06,12,198.86
2024-09-06,13,181.4
2024-09-06,14,184.8
2024-09-06,15,167.03
2024-09-06,16,171.28
2024-09-06,17,179.75
2024-09-06,18,190.25
2024-09-06,19,187.62
2024-09-06,20,170.0
2024-09-06,21,146.95
2024-09-06,22,117.16
2024-09-06,23,100.56
2024-09-07,0,82.36
2024-09-07,1,72.5
2024-09-07,2,72.36
2024-09-07,3,70.0
2024-09-07,4,70.0
2024-09-07,5,70.0
2024-09-07,6,83.3
2024-09-07,7,98.0
2024-09-07,8,111.53
2024-09-07,9,137.2
2024-09-07,10,159.53
2024-09-07,11,163.2
2024-09-07,12,178.92
2024-09-07,13,166.74
2024-09-07,14,154.65
2024-09-07,15,149.96
2024-09-07,16,153.25
2024-09-07,17,157.79
2024-09-07,18,163.26
2024-09-07,19,169.89
2024-09-07,20,151.48
2024-09-07,21,133.33
2024-09-07,22,105.08
2024-09-07,23,87.41
2024-09-08,0,83.76
2024-09-08,1,74.21
2024-09-08,2,70.22
2024-09-08,3,71.7
2024-09-08,4,70.0
2024-09-08,5,70.0
2024-09-08,6,87.24
2024-09-08,7,95.72
2024-09-08,8,115.31
2024-09-08,9,141.49
2024-09-08,10,155.21
2024-09-08,11,170.12
2024-09-08,12,180.62
2024-09-08,13,165.63
2024-09-08,14,161.83
2024-09-08,15,157.52
2024-09-08,16,147.31
2024-09-08,17,160.84
2024-09-08,18,171.51
2024-09-08,19,166.77
2024-09-08,20,149.73
2024-09-08,21,128.12
2024-09-08,22,105.7
2024-09-08,23,91.16
2024-09-09,0,92.47
2024-09-09,1,81.81
2024-09-09,2,78.73
2024-09-09,3,78.77
2024-09-09,4,73.79
2024-09-09,5,78.36
2024-09-09,6,90.46
2024-09-09,7,108.67
2024-09-09,8,125.76
2024-09-09,9,162.37
2024-09-09,10,179.0
2024-09-09,11,182.86
2024-09-09,12,195.75
2024-09-09,13,181.06
2024-09-09,14,174.9
2024-09-09,15,165.42
2024-09-09,16,171.38
2024-09-09,17,181.95
2024-09-09,18,187.37
2024-09-09,19,187.34
2024-09-09,20,162.27
2024-09-09,21,143.48
2024-09-09,22,117.75
2024-09-09,23,95.48
2024-09-10,0,91.71
2024-09-10,1,85.36
2024-09-10,2,79.58
2024-09-10,3,76.24
2024-09-10,4,74.94
2024-09-10,5,77.42
2024-09-10,6,94.95
2024-09-10,7,108.77
2024-09-10,8,126.96
2024-09-10,9,152.93
2024-09-10,10,174.21
2024-09-10,11,194.1
2024-09-10,12,195.52
2024-09-10,13,180.11
2024-09-10,14,175.62
2024-09-10,15,160.62
2024-09-10,16,168.1
2024-09-10,17,180.58
2024-09-10,18,185.72
2024-09-10,19,182.26
2024-09-10,20,173.85
2024-09-10,21,151.1
2024-09-10,22,119.09
2024-09-10,23,99.96
2024-09-11,0,90.01
2024-09-11,1,84.07
2024-09-11,2,80.05
2024-09-11,3,75.79
2024-09-11,4,75.73
2024-09-11,5,76.74
2024-09-11,6,94.91
2024-09-11,7,103.63
2024-09-11,8,127.42
2024-09-11,9,152.64
2024-09-11,10,179.34
2024-09-11,11,183.17
2024-09-11,12,198.08
2024-09-11,13,184.18
2024-09-11,14,176.71
2024-09-11,15,167.25
2024-09-11,16,173.48
2024-09-11,17,182.3
2024-09-11,18,194.74
2024-09-11,19,182.58
2024-09-11,20,165.17
2024-09-11,21,145.02
2024-09-11,22,112.95
2024-09-11,23,96.36
2024-09-12,0,94.3
2024-09-12,1,80.95
2024-09-12,2,80.24
2024-09-12,3,75.89
2024-09-12,4,74.7
2024-09-12,5,78.51
2024-09-12,6,91.33
2024-09-12,7,107.93
2024-09-12,8,128.29
2024-09-12,9,157.72
2024-09-12,10,177.72
2024-09-12,11,189.52
2024-09-12,12,191.87
2024-09-12,13,181.44
2024-09-12,14,184.41
2024-09-12,15,169.73
2024-09-12,16,170.18
2024-09-12,17,181.59
2024-09-12,18,188.53
2024-09-12,19,183.56
2024-09-12,20,173.2
2024-09-12,21,151.88
2024-09-12,22,117.86
2024-09-12,23,99.44
2024-09-13,0,91.15
2024-09-13,1,82.06
2024-09-13,2,78.09
2024-09-13,3,73.12
2024-09-13,4,73.02
2024-09-13,5,80.29
2024-09-13,6,93.79
2024-09-13,7,106.38
2024-09-13,8,126.22
2024-09-13,9,158.13
2024-09-13,10,174.85
2024-09-13,11,176.83
2024-09-13,12,193.98
2024-09-13,13,180.79
2024-09-13,14,176.8
2024-09-13,15,165.12
2024-09-13,16,177.3
2024-09-13,17,183.58
2024-09-13,18,186.52
2024-09-13,19,187.29
2024-09-13,20,169.11
2024-09-13,21,147.25
2024-09-13,22,115.46
2024-09-13,23,96.87
2024-09-14,0,83.47
2024-09-14,1,74.18
2024-09-14,2,71.26
2024-09-14,3,70.76
2024-09-14,4,70.0
2024-09-14,5,70.0
2024-09-14,6,84.22
2024-09-14,7,98.04
2024-09-14,8,113.83
2024-09-14,9,136.87
2024-09-14,10,160.8
2024-09-14,11,171.87
2024-09-14,12,173.09
2024-09-14,13,166.98
2024-09-14,14,161.08
2024-09-14,15,147.02
2024-09-14,16,158.53
2024-09-14,17,168.48
2024-09-14,18,169.37
2024-09-14,19,172.5
2024-09-14,20,150.87
2024-09-14,21,134.37
2024-09-14,22,104.41
2024-09-14,23,89.12
2024-09-15,0,80.46
2024-09-15,1,76.41
2024-09-15,2,70.02
2024-09-15,3,70.0
2024-09-15,4,70.0
2024-09-15,5,74.21
2024-09-15,6,84.33
2024-09-15,7,93.9
2024-09-15,8,110.61
2024-09-15,9,140.92
2024-09-15,10,162.75
2024-09-15,11,165.3
2024-09-15,12,170.99
2024-09-15,13,167.35
2024-09-15,14,156.6
2024-09-15,15,145.56
2024-09-15,16,158.9
2024-09-15,17,160.81
2024-09-15,18,167.17
2024-09-15,19,169.34
2024-09-15,20,151.72
2024-09-15,21,130.15
2024-09-15,22,104.45
2024-09-15,23,87.79
2024-09-16,0,89.34
2024-09-16,1,83.82
2024-09-16,2,77.82
2024-09-16,3,74.55
2024-09-16,4,73.32
2024-09-16,5,76.33
2024-09-16,6,96.12
2024-09-16,7,108.24
2024-09-16,8,125.66
2024-09-16,9,157.52
2024-09-16,10,171.89
2024-09-16,11,188.26
2024-09-16,12,196.5
2024-09-16,13,185.24
2024-09-16,14,176.58
2024-09-16,15,165.84
2024-09-16,16,174.66
2024-09-16,17,181.75
2024-09-16,18,193.4
2024-09-16,19,184.24
2024-09-16,20,166.0
2024-09-16,21,145.69
2024-09-16,22,120.87
2024-09-16,23,96.45
2024-09-17,0,93.3
2024-09-17,1,83.37
2024-09-17,2,78.84
2024-09-17,3,77.43
2024-09-17,4,75.77
2024-09-17,5,79.81
2024-09-17,6,90.76
2024-09-17,7,105.81
2024-09-17,8,126.36
2024-09-17,9,153.46
2024-09-17,10,179.13
2024-09-17,11,185.88
2024-09-17,12,197.47
2024-09-17,13,180.75
2024-09-17,14,178.14
2024-09-17,15,169.19
2024-09-17,16,172.8
2024-09-17,17,178.43
2024-09-17,18,193.33
2024-09-17,19,190.66
2024-09-17,20,168.02
2024-09-17,21,146.39
2024-09-17,22,117.75
2024-09-17,23,100.09
2024-09-18,0,94.13
2024-09-18,1,80.84
2024-09-18,2,77.99
2024-09-18,3,75.68
2024-09-18,4,75.16
2024-09-18,5,78.1
2024-09-18,6,93.06
2024-09-18,7,104.44
2024-09-18,8,129.3
2024-09-18,9,157.19
2024-09-18,10,178.89
2024-09-18,11,192.07
2024-09-18,12,197.17
2024-09-18,13,179.61
2024-09-18,14,175.73
2024-09-18,15,169.23
2024-09-18,16,174.51
2024-09-18,17,178.21
2024-09-18,18,188.85
2024-09-18,19,183.37
2024-09-18,20,171.23
2024-09-18,21,143.72
2024-09-18,22,119.71
2024-09-18,23,98.51
2024-09-19,0,91.54
2024-09-19,1,81.09
2024-09-19,2,79.08
2024-09-19,3,77.55
2024-09-19,4,73.89
2024-09-19,5,78.49
2024-09-19,6,92.21
2024-09-19,7,109.6
2024-09-19,8,127.11
2024-09-19,9,154.47
2024-09-19,10,182.64
2024-09-19,11,176.45
2024-09-19,12,195.13
2024-09-19,13,191.66
2024-09-19,14,174.27
2024-09-19,15,167.95
2024-09-19,16,177.2
2024-09-19,17,173.46
2024-09-19,18,188.33
2024-09-19,19,179.71
2024-09-19,20,166.95
2024-09-19,21,149.21
2024-09-19,22,116.66
2024-09-19,23,96.75
2024-09-20,0,93.11
2024-09-20,1,82.95
2024-09-20,2,79.32
2024-09-20,3,76.34
2024-09-20,4,72.17
2024-09-20,5,80.68
2024-09-20,6,95.62
2024-09-20,7,108.65
2024-09-20,8,130.5
2024-09-20,9,159.69
2024-09-20,10,173.2
2024-09-20,11,185.98
2024-09-20,12,201.46
2024-09-20,13,188.98
2024-09-20,14,175.55
2024-09-20,15,173.21
2024-09-20,16,171.41
2024-09-20,17,174.74
2024-09-20,18,198.39
2024-09-20,19,182.21
2024-09-20,20,166.12
2024-09-20,21,152.05
2024-09-20,22,116.44
2024-09-20,23,97.09
2024-09-21,0,84.38
2024-09-21,1,74.4
2024-09-21,2,70.35
2024-09-21,3,70.0
2024-09-21,4,70.0
2024-09-21,5,70.0
2024-09-21,6,82.81
2024-09-21,7,97.99
2024-09-21,8,115.13
2024-09-21,9,146.05
2024-09-21,10,155.49
2024-09-21,11,168.74
2024-09-21,12,182.15
2024-09-21,13,172.77
2024-09-21,14,152.7
2024-09-21,15,148.0
2024-09-21,16,153.75
2024-09-21,17,167.65
2024-09-21,18,173.01
2024-09-21,19,167.78
2024-09-21,20,152.24
2024-09-21,21,135.48
2024-09-21,22,101.19
2024-09-21,23,88.61
2024-09-22,0,86.73
2024-09-22,1,75.82
2024-09-22,2,71.16
2024-09-22,3,70.0
2024-09-22,4,70.0
2024-09-22,5,70.6
2024-09-22,6,82.77
2024-09-22,7,97.4
2024-09-22,8,115.72
2024-09-22,9,139.21
2024-09-22,10,161.94
2024-09-22,11,169.28
2024-09-22,12,170.89
2024-09-22,13,167.42
2024-09-22,14,159.75
2024-09-22,15,150.28
2024-09-22,16,148.61
2024-09-22,17,165.03
2024-09-22,18,173.47
2024-09-22,19,168.08
2024-09-22,20,146.0
2024-09-22,21,131.82
2024-09-22,22,102.48
2024-09-22,23,87.6
2024-09-23,0,92.66
2024-09-23,1,83.85
2024-09-23,2,78.95
2024-09-23,3,76.53
2024-09-23,4,73.43
2024-09-23,5,76.72
2024-09-23,6,92.53
2024-09-23,7,107.74
2024-09-23,8,128.79
2024-09-23,9,154.61
2024-09-23,10,175.19
2024-09-23,11,190.85
2024-09-23,12,199.84
2024-09-23,13,187.91
2024-09-23,14,171.87
2024-09-23,15,166.91
2024-09-23,16,166.91
2024-09-23,17,182.92
2024-09-23,18,198.5
2024-09-23,19,184.3
2024-09-23,20,165.73
2024-09-23,21,147.26
2024-09-23,22,118.18
2024-09-23,23,97.19
2024-09-24,0,92.3
2024-09-24,1,82.89
2024-09-24,2,77.63
2024-09-24,3,79.28
2024-09-24,4,73.23
2024-09-24,5,79.93
2024-09-24,6,90.33
2024-09-24,7,107.04
2024-09-24,8,125.49
2024-09-24,9,159.47
2024-09-24,10,176.11
2024-09-24,11,189.23
2024-09-24,12,199.2
2024-09-24,13,186.71
2024-09-24,14,179.15
2024-09-24,15,164.44
2024-09-24,16,164.74
2024-09-24,17,182.48
2024-09-24,18,193.59
2024-09-24,19,181.87
2024-09-24,20,165.82
2024-09-24,21,152.0
2024-09-24,22,118.2
2024-09-24,23,96.84
2024-09-25,0,94.2
2024-09-25,1,85.05
2024-09-25,2,78.64
2024-09-25,3,78.34
2024-09-25,4,73.48
2024-09-25,5,80.3
2024-09-25,6,91.26
2024-09-25,7,107.88
2024-09-25,8,125.38
2024-09-25,9,159.62
2024-09-25,10,182.42
2024-09-25,11,196.18
2024-09-25,12,196.22
2024-09-25,13,191.4
2024-09-25,14,178.58
2024-09-25,15,167.41
2024-09-25,16,169.84
